СТАНЦИЯ,дата,Значение
Модная,2024-05-08,15.356410012561476
Модная,2024-05-09,14.819290175215343
Модная,2024-05-10,12.127115566807568
Модная,2024-05-11,14.307489284915
Модная,2024-05-12,13.779232449502963
Модная,2024-05-13,12.732841984753563
Модная,2024-05-14,13.605944157810974
Модная,2024-05-15,11.562973354200686
Модная,2024-05-16,12.173162292957976
Модная,2024-05-17,10.566489181124034
Модная,2024-05-18,13.757408818500402
Модная,2024-05-19,14.153641696112416
Модная,2024-05-20,13.936800496035694
Модная,2024-05-21,15.53794638204566
Модная,2024-05-22,14.117303727722913
Модная,2024-05-23,15.242220695735845
Модная,2024-05-24,14.043024347107178
Модная,2024-05-25,17.536602302084965
Модная,2024-05-26,18.134991646297024
Модная,2024-05-27,18.02576253771688
Модная,2024-05-28,19.647298067449128
Модная,2024-05-29,18.168208985484796
Модная,2024-05-30,19.164981135441344
Модная,2024-05-31,17.777514827695825
Модная,2024-06-01,21.032398498025138
Модная,2024-06-02,21.351207113108437
Модная,2024-06-03,20.930621678284837
Модная,2024-06-04,22.217479153593047
Модная,2024-06-05,20.387997759907982
Модная,2024-06-06,21.025280318392078
Модная,2024-06-07,19.274757946462657
Модная,2024-06-08,22.167417770590085
Модная,2024-06-09,22.128104633750752
Модная,2024-06-10,21.35569091862962
Модная,2024-06-11,22.298219909863036
Модная,2024-06-12,20.132262306085025
Модная,2024-06-13,20.440581871276358
Модная,2024-06-14,18.36776486402585
Модная,2024-06-15,20.94364847107544
Модная,2024-06-16,20.591829348745378
Модная,2024-06-17,19.510037398326226
Модная,2024-06-18,20.145471408612828
Модная,2024-06-19,17.674327904925654
Модная,2024-06-20,17.679611741042727
Модная,2024-06-21,15.306876704487976
Модная,2024-06-22,17.587726310385186
Модная,2024-06-23,16.94835233833122
Модная,2024-06-24,15.589894324412668
Модная,2024-06-25,15.963716439659564
Модная,2024-06-26,13.250834622174047
Модная,2024-06-27,13.039585713671926
Модная,2024-06-28,10.481191670059125
Модная,2024-06-29,12.613055247437721
Модная,2024-06-30,11.867072162155708
Моя,2024-01-01,1354.9358694789698
Моя,2024-01-02,1407.6289294411645
Моя,2024-01-03,1438.6128215300364
Моя,2024-01-04,1474.2243419496785
Моя,2024-01-05,1494.5745284034801
Моя,2024-01-06,1531.3585779991922
Моя,2024-01-07,1550.3599223278607
Моя,2024-01-08,1545.7756496307102
Моя,2024-01-09,1571.5597812142528
Моя,2024-01-10,1575.8100466664148
Моя,2024-01-11,1585.2913713874805
Моя,2024-01-12,1580.5094094882445
Моя,2024-01-13,1593.5138481084152
Моя,2024-01-14,1590.3969773968508
Моя,2024-01-15,1565.6148070707768
Моя,2024-01-16,1573.3272969574002
Моя,2024-01-17,1561.7833748109265
Моя,2024-01-18,1557.8439522105086
Моя,2024-01-19,1542.0562382847802
Моя,2024-01-20,1546.4590150037914
Моя,2024-01-21,1537.0842792529775
Моя,2024-01-22,1508.2824197744633
Моя,2024-01-23,1514.0673631917916
Моя,2024-01-24,1502.5072127404833
Моя,2024-01-25,1500.2534285680479
Моя,2024-01-26,1487.6216795360635
Моя,2024-01-27,1496.4038570904281
Моя,2024-01-28,1492.3764843366473
Моя,2024-01-29,1469.6325217536582
Моя,2024-01-30,1481.9328465944554
Моя,2024-01-31,1477.1027856242108
Моя,2024-02-01,1481.56662253967
Моя,2024-02-02,1475.4331016784613
Моя,2024-02-03,1490.3113316093013
Моя,2024-02-04,1491.8222576563667
Моя,2024-02-05,1473.9326644774758
Моя,2024-02-06,1490.3079694419605
Моя,2024-02-07,1488.7091937508403
Моя,2024-02-08,1495.5270625089977
Моя,2024-02-09,1490.8663061994114
Моя,2024-02-10,1506.3596368630658
Моя,2024-02-11,1507.6766540738047
Моя,2024-02-12,1488.854741286218
Моя,2024-02-13,1503.6483230065871
Моя,2024-02-14,1499.9219863396006
Моя,2024-02-15,1504.1805382113673
Моя,2024-02-16,1496.6491908875855
Моя,2024-02-17,1509.083466055833
Моя,2024-02-18,1507.2741832272502
Моя,2024-02-19,1485.3746946110086
Моя,2024-02-20,1497.246826927465
Моя,2024-02-21,1490.8511101404847
Моя,2024-02-22,1492.7744256450223
Моя,2024-02-23,1483.3083114791439
Моя,2024-02-24,1494.2575428759476
Моя,2024-02-25,1491.4443649618086
Моя,2024-02-26,1469.0355341812508
Моя,2024-02-27,1480.8886075772455
Моя,2024-02-28,1474.9430240544027
Моя,2024-02-29,1477.7490614502178
Моя,2024-03-01,1469.5478473443293
Моя,2024-03-02,1482.0819735615105
Моя,2024-03-03,1481.1020164484441
Моя,2024-03-04,1460.6960408751183
Моя,2024-03-05,1474.6384470368398
Моя,2024-03-06,1470.7836251325675
Моя,2024-03-07,1475.5974259923687
Моя,2024-03-08,1469.239555247169
Моя,2024-03-09,1483.3763779332685
Моя,2024-03-10,1483.6893813971928
Моя,2024-03-11,1464.206330322062
Моя,2024-03-12,1478.651439785443
Моя,2024-03-13,1474.8400097348886
Моя,2024-03-14,1479.2105188675632
Моя,2024-03-15,1471.9072867935613
Моя,2024-03-16,1484.5932034567822
Моя,2024-03-17,1482.957795652398
Моя,2024-03-18,1461.0476951665948
Моя,2024-03-19,1472.615872473436
Моя,2024-03-20,1465.5151231432142
Моя,2024-03-21,1466.2288527663336
Моя,2024-03-22,1454.9523193723153
Моя,2024-03-23,1463.4038829396964
Моя,2024-03-24,1457.331581277706
Моя,2024-03-25,1430.8421434602146
Моя,2024-03-26,1437.7488471865151
Моя,2024-03-27,1425.9637442048884
Моя,2024-03-28,1422.027330128656
Моя,2024-03-29,1406.1888409571761
Моя,2024-03-30,1410.2167415791405
Моя,2024-03-31,1399.9047333981553
Моя,2024-04-01,1369.4003924111398
Моя,2024-04-02,1372.552836938585
Моя,2024-04-03,1357.3049352787466
Моя,2024-04-04,1350.2231099163987
Моя,2024-04-05,1331.5778961103708
Моя,2024-04-06,1333.1547920454489
Моя,2024-04-07,1320.760697273909
Моя,2024-04-08,1288.553019381682
Моя,2024-04-09,1290.3878170278988
Моя,2024-04-10,1274.2124602212918
Моя,2024-04-11,1266.595837884468
Моя,2024-04-12,1247.809247844108
Моя,2024-04-13,1249.6374885196929
Моя,2024-04-14,1237.8854365912323
Моя,2024-04-15,1206.7071840479887
Моя,2024-04-16,1209.9541023833103
Моя,2024-04-17,1195.5673205203127
Моя,2024-04-18,1190.1076580917286
Моя,2024-04-19,1173.8361661213066
Моя,2024-04-20,1178.5248159215917
Моя,2024-04-21,1169.9626457571558
Моя,2024-04-22,1142.2844666230367
Моя,2024-04-23,1149.3185243626624
Моя,2024-04-24,1138.9786344436218
Моя,2024-04-25,1137.7938597620966
Моя,2024-04-26,1125.9889100385178
Моя,2024-04-27,1135.2948267307918
Моя,2024-04-28,1131.455281645361
Моя,2024-04-29,1108.5556038402133
Моя,2024-04-30,1120.3709391524144
Моя,2024-05-01,1114.759059132541
Моя,2024-05-02,1118.1908832740635
Моя,2024-05-03,1110.8318796440951
Моя,2024-05-04,1124.3538876110301
Моя,2024-05-05,1124.4426643195259
Моя,2024-05-06,1105.1282373642314
Моя,2024-05-07,1120.1344311692178
Моя,2024-05-08,1117.2730434457198
Моя,2024-05-09,1122.9756928891923
Моя,2024-05-10,1117.3764595538316
Моя,2024-05-11,1132.1248184417102
Моя,2024-05-12,1132.8941267760429
Моя,2024-05-13,1113.7127096590732
Моя,2024-05-14,1128.313878665897
Моя,2024-05-15,1124.5303328413588
Моя,2024-05-16,1128.825943490695
Моя,2024-05-17,1121.3780324479976
Моя,2024-05-18,1133.8896412663203
Моя,2024-05-19,1132.0970577528021
Моя,2024-05-20,1110.099659650102
Моя,2024-05-21,1121.7084340803233
Моя,2024-05-22,1114.838654775093
Моя,2024-05-23,1116.0397587776988
Моя,2024-05-24,1105.5755793239418
Моя,2024-05-25,1115.234484855016
Моя,2024-05-26,1110.8347471348734
Моя,2024-05-27,1086.552257266183
Моя,2024-05-28,1096.2670079537593
Моя,2024-05-29,1087.9538827373945
Моя,2024-05-30,1088.2108497816075
Моя,2024-05-31,1077.3377683093288
Моя,2024-06-01,1087.1454028770972
Моя,2024-06-02,1083.4600061082397
Моя,2024-06-03,1060.450617468247
Моя,2024-06-04,1071.9755153415226
Моя,2024-06-05,1065.9733714343738
Моя,2024-06-06,1068.9922023458205
Моя,2024-06-07,1061.269312489218
Моя,2024-06-08,1074.541798715886
Моя,2024-06-09,1074.552942014966
Моя,2024-06-10,1055.3815890942458
Моя,2024-06-11,1070.7909079331275
Моя,2024-06-12,1068.6220062005773
Моя,2024-06-13,1075.3254419093578
Моя,2024-06-14,1071.043751506495
Моя,2024-06-15,1087.4244951863714
Моя,2024-06-16,1090.1290746671305
Моя,2024-06-17,1073.1643585426368
Моя,2024-06-18,1090.2334360237962
Моя,2024-06-19,1089.1309309442333
Моя,2024-06-20,1096.275856345881
Моя,2024-06-21,1091.7950952157225
Моя,2024-06-22,1107.3369781720141
Моя,2024-06-23,1108.5801959067278
Моя,2024-06-24,1089.5650761944894
Моя,2024-06-25,1104.0435533470766
Моя,2024-06-26,1099.8732812940825
Моя,2024-06-27,1103.5489016717734
Моя,2024-06-28,1095.2835944865997
Моя,2024-06-29,1106.8204339328865
Моя,2024-06-30,1103.9388472955784
Новая,2024-01-01,955.9602576653091
Новая,2024-01-02,1015.8827001239806
Новая,2024-01-03,1060.0449452236016
Новая,2024-01-04,1104.2303644333838
Новая,2024-01-05,1134.1879765006574
Новая,2024-01-06,1171.0362642368402
Новая,2024-01-07,1201.1665589513846
Новая,2024-01-08,1205.8962734408356
Новая,2024-01-09,1236.965248286069
Новая,2024-01-10,1251.69339848856
Новая,2024-01-11,1266.325531105791
Новая,2024-01-12,1267.048602543651
Новая,2024-01-13,1275.3882103396566
Новая,2024-01-14,1278.105637359679
Новая,2024-01-15,1256.8458338551786
Новая,2024-01-16,1263.6296769731139
Новая,2024-01-17,1256.008738955426
Новая,2024-01-18,1250.408448128058
Новая,2024-01-19,1233.144894678859
Новая,2024-01-20,1225.8220307176698
Новая,2024-01-21,1215.230510635306
Новая,2024-01-22,1182.9984614758273
Новая,2024-01-23,1181.0874066390393
Новая,2024-01-24,1166.9514410386605
Новая,2024-01-25,1156.885395916158
Новая,2024-01-26,1137.047090860793
Новая,2024-01-27,1128.8602638806522
Новая,2024-01-28,1118.9192669903578
Новая,2024-01-29,1088.6456627525163
Новая,2024-01-30,1089.7897989880264
Новая,2024-01-31,1079.5953254209044
Новая,2024-02-01,1074.1522709547646
Новая,2024-02-02,1059.4236770986386
Новая,2024-02-03,1056.6522958603837
Новая,2024-02-04,1052.2683779909432
Новая,2024-02-05,1027.5486471762547
Новая,2024-02-06,1034.1195194703218
Новая,2024-02-07,1029.1225352804552
Новая,2024-02-08,1028.5676465839258
Новая,2024-02-09,1018.3593977362266
Новая,2024-02-10,1019.7025678399784
Новая,2024-02-11,1019.0083745613238
Новая,2024-02-12,997.5514205617765
Новая,2024-02-13,1006.9705359671852
Новая,2024-02-14,1004.4315837156735
Новая,2024-02-15,1005.9779722006133
Новая,2024-02-16,997.5540143631581
Новая,2024-02-17,1000.4077980568504
Новая,2024-02-18,1000.9947576919667
Новая,2024-02-19,980.6322092514342
Новая,2024-02-20,990.9980716919092
Новая,2024-02-21,989.2918981501452
Новая,2024-02-22,991.5840036744431
Новая,2024-02-23,983.8378559115888
Новая,2024-02-24,987.3124055267872
Новая,2024-02-25,988.4655432140964
Новая,2024-02-26,968.6089277856704
Новая,2024-02-27,979.4073774042577
Новая,2024-02-28,978.0409045445529
Новая,2024-02-29,980.5551285077617
Новая,2024-03-01,972.8851710138789
Новая,2024-03-02,976.2596450112522
Новая,2024-03-03,977.1058535614784
Новая,2024-03-04,956.7063723540126
Новая,2024-03-05,966.7001384348268
Новая,2024-03-06,964.246059988494
Новая,2024-03-07,965.3748210875428
Новая,2024-03-08,956.0139347311446
Новая,2024-03-09,957.3926113859318
Новая,2024-03-10,955.947527484967
Новая,2024-03-11,932.979646433645
Новая,2024-03-12,940.1552055897723
Новая,2024-03-13,934.6688869295028
Новая,2024-03-14,932.5948598815733
Новая,2024-03-15,919.9107752571615
Новая,2024-03-16,917.9013131291863
Новая,2024-03-17,913.062413474243
Новая,2024-03-18,886.7563936445289
Новая,2024-03-19,890.7111230300675
Новая,2024-03-20,882.1813329775157
Новая,2024-03-21,877.2978122631022
Новая,2024-03-22,862.0896282971967
Новая,2024-03-23,857.8860356251739
Новая,2024-03-24,851.2192548447936
Новая,2024-03-25,823.4783741947933
Новая,2024-03-26,826.4075847612996
Новая,2024-03-27,817.2668591123536
Новая,2024-03-28,812.1808456223108
Новая,2024-03-29,797.1611302233027
Новая,2024-03-30,793.5085280138761
Новая,2024-03-31,787.716578062135
Новая,2024-04-01,761.126473604678
Новая,2024-04-02,765.4266089576171
Новая,2024-04-03,757.8148147236975
Новая,2024-04-04,754.3490079702235
Новая,2024-04-05,740.9713576179524
Новая,2024-04-06,738.9125716803566
Новая,2024-04-07,734.5974213275209
Новая,2024-04-08,709.3016748366734
Новая,2024-04-09,714.653564609182
Новая,2024-04-10,707.797803449892
Новая,2024-04-11,704.7478257679456
Новая,2024-04-12,691.4113087833551
Новая,2024-04-13,688.9955423531077
Новая,2024-04-14,683.9137325607632
Новая,2024-04-15,657.4423912665847
Новая,2024-04-16,661.2229234235211
Новая,2024-04-17,652.425426668606
Новая,2024-04-18,647.1003867861999
Новая,2024-04-19,631.2033413082859
Новая,2024-04-20,625.9991056634734
Новая,2024-04-21,617.9666805418445
Новая,2024-04-22,588.4550328242929
Новая,2024-04-23,589.1829073851652
Новая,2024-04-24,577.4007337154454
Новая,2024-04-25,569.2403628367317
Новая,2024-04-26,550.7377595288405
Новая,2024-04-27,543.2352963923462
Новая,2024-04-28,533.2848183773847
Новая,2024-04-29,502.3017165683608
Новая,2024-04-30,502.0632101864003
Новая,2024-05-01,489.8689365563879
Новая,2024-05-02,481.88961356453757
Новая,2024-05-03,464.1889213054824
Новая,2024-05-04,458.1252633090972
Новая,2024-05-05,450.2545818901544
Новая,2024-05-06,421.984464430019
Новая,2024-05-07,425.0727300093809
Новая,2024-05-08,416.78857956012604
Новая,2024-05-09,413.262051187771
Новая,2024-05-10,400.5068990900713
Новая,2024-05-11,399.8235238334714
Новая,2024-05-12,397.70309267365053
Новая,2024-05-13,375.48304884795385
Новая,2024-05-14,384.84716055427725
Новая,2024-05-15,382.98815445595875
Новая,2024-05-16,385.9586385354992
Новая,2024-05-17,379.69539843535694
Новая,2024-05-18,385.42366420098756
Новая,2024-05-19,389.56245947341256
Новая,2024-05-20,373.38121020146133
Новая,2024-05-21,388.5007469129794
Новая,2024-05-22,392.0567340920726
Новая,2024-05-23,400.0512255840515
Новая,2024-05-24,398.37742947283107
Новая,2024-05-25,408.22428351306894
Новая,2024-05-26,415.9819616720554
Новая,2024-05-27,402.89850106378253
Новая,2024-05-28,420.5806984851854
Новая,2024-05-29,426.15732740889655
Новая,2024-05-30,435.6303929452437
Новая,2024-05-31,434.89952723000465
Новая,2024-06-01,445.16614492252177
Новая,2024-06-02,452.8384967871624
Новая,2024-06-03,439.18782620126376
Новая,2024-06-04,455.8487909284552
Новая,2024-06-05,459.9822112903538
Новая,2024-06-06,467.6258693940781
Новая,2024-06-07,464.7184657694695
Новая,2024-06-08,472.50335379348337
Новая,2024-06-09,477.433187574027
Новая,2024-06-10,460.8256831918255
Новая,2024-06-11,474.3636485385781
Новая,2024-06-12,475.25733423190263
Новая,2024-06-13,479.594820738052
Новая,2024-06-14,473.36553840290094
Новая,2024-06-15,477.8635317505742
Новая,2024-06-16,479.59159609608446
Новая,2024-06-17,459.9164808473986
Новая,2024-06-18,470.56831195688005
Новая,2024-06-19,468.8022864924201
Новая,2024-06-20,470.7483586241892
Новая,2024-06-21,462.4340218083548
Новая,2024-06-22,465.1868105954161
Новая,2024-06-23,465.5376660643951
Новая,2024-06-24,444.8753788010256
Новая,2024-06-25,454.94528454163026
Новая,2024-06-26,453.0102905869385
Новая,2024-06-27,455.1999790943518
Новая,2024-06-28,447.53291958757654
Новая,2024-06-29,451.31884139545963
Новая,2024-06-30,453.0618359320461
Старая,2024-01-01,1310.247922091839
Старая,2024-01-02,1366.1585964669816
Старая,2024-01-03,1407.6402535606235
Старая,2024-01-04,1452.8182118276973
Старая,2024-01-05,1478.8926125920361
Старая,2024-01-06,1522.9160469315361
Старая,2024-01-07,1543.6472332587791
Старая,2024-01-08,1540.1477692695623
Старая,2024-01-09,1565.026947478922
Старая,2024-01-10,1575.6499090828238
Старая,2024-01-11,1590.6175372171203
Старая,2024-01-12,1587.562078573245
Старая,2024-01-13,1603.917964706895
Старая,2024-01-14,1598.7701534305224
Старая,2024-01-15,1571.4470896005134
Старая,2024-01-16,1574.7633087627066
Старая,2024-01-17,1566.2269513658798
Старая,2024-01-18,1564.5205415199064
Старая,2024-01-19,1547.2989343642575
Старая,2024-01-20,1551.963783907011
Старая,2024-01-21,1537.516701756118
Старая,2024-01-22,1503.1580304068088
Старая,2024-01-23,1501.5360586449249
Старая,2024-01-24,1489.9617364445198
Старая,2024-01-25,1486.8970247000784
Старая,2024-01-26,1469.7605630982116
Старая,2024-01-27,1475.709791231834
Старая,2024-01-28,1463.501486473549
Старая,2024-01-29,1432.097450682376
Старая,2024-01-30,1433.9200019139578
Старая,2024-01-31,1426.0721815486027
Старая,2024-02-01,1426.8306930540061
Старая,2024-02-02,1413.4551669720133
Старая,2024-02-03,1422.9728305469655
Старая,2024-02-04,1414.0405215421924
Старая,2024-02-05,1385.5507867797303
Старая,2024-02-06,1389.88676126482
Старая,2024-02-07,1384.1408071446258
Старая,2024-02-08,1386.6050238196576
Старая,2024-02-09,1374.5773415809936
Старая,2024-02-10,1385.1424134932938
Старая,2024-02-11,1377.0293952784427
Старая,2024-02-12,1349.213512924716
Старая,2024-02-13,1354.166276979639
Старая,2024-02-14,1349.069484695722
Старая,2024-02-15,1352.3012771586862
Старая,2024-02-16,1341.2381088220684
Старая,2024-02-17,1353.0319742484876
Старая,2024-02-18,1346.4650932271736
Старая,2024-02-19,1320.5490437242563
Старая,2024-02-20,1327.7732673363673
Старая,2024-02-21,1325.3181285987637
Старая,2024-02-22,1331.5408091917284
Старая,2024-02-23,1323.7778822362745
Старая,2024-02-24,1339.1238739953435
Старая,2024-02-25,1336.2879531107644
Старая,2024-02-26,1314.1956546051465
Старая,2024-02-27,1325.2404629291368
Старая,2024-02-28,1326.500320359442
Старая,2024-02-29,1336.2272160467223
Старая,2024-03-01,1331.653568654368
Старая,2024-03-02,1349.7745755292806
Старая,2024-03-03,1349.2085363952062
Старая,2024-03-04,1328.8019331482585
Старая,2024-03-05,1340.883974871405
Старая,2024-03-06,1342.4855733141105
Старая,2024-03-07,1351.8308203186598
Старая,2024-03-08,1346.1446161256163
Старая,2024-03-09,1362.4355792063875
Старая,2024-03-10,1359.3562262510718
Старая,2024-03-11,1335.8072079329781
Старая,2024-03-12,1344.190336741763
Старая,2024-03-13,1341.6254214481837
Старая,2024-03-14,1346.4390494420259
Старая,2024-03-15,1335.9690537548302
Старая,2024-03-16,1347.3438985266334
Старая,2024-03-17,1339.3390865265605
Старая,2024-03-18,1310.9774974950274
Старая,2024-03-19,1314.7785209427711
Старая,2024-03-20,1307.9711254344954
Старая,2024-03-21,1308.9791291173285
Старая,2024-03-22,1295.2225239382915
Старая,2024-03-23,1303.8941913735048
Старая,2024-03-24,1293.8142024705858
Старая,2024-03-25,1264.028682434457
Старая,2024-03-26,1267.0581548548043
Старая,2024-03-27,1260.110537395804
Старая,2024-03-28,1261.567060854525
Старая,2024-03-29,1248.7849482504673
Старая,2024-03-30,1258.876153497527
Старая,2024-03-31,1250.5642928279196
Старая,2024-04-01,1222.78667000929
Старая,2024-04-02,1227.9462141061308
Старая,2024-04-03,1223.128391043837
Старая,2024-04-04,1226.5912394827826
Старая,2024-04-05,1215.5722391521572
Старая,2024-04-06,1227.0711795200589
Старая,2024-04-07,1219.7110311776553
Старая,2024-04-08,1192.343595118757
Старая,2024-04-09,1197.3046316200293
Старая,2024-04-10,1191.6334253990733
Старая,2024-04-11,1193.5648486957475
Старая,2024-04-12,1180.33756009337
Старая,2024-04-13,1188.9774573853276
Старая,2024-04-14,1178.1583596908808
Старая,2024-04-15,1146.8066901566408
Старая,2024-04-16,1147.3548807003428
Старая,2024-04-17,1136.9584983397983
Старая,2024-04-18,1133.9852195901753
Старая,2024-04-19,1115.8193757183753
Старая,2024-04-20,1119.6412898444032
Старая,2024-04-21,1104.283498513294
Старая,2024-04-22,1068.8307578119754
Старая,2024-04-23,1065.8686917753494
Старая,2024-04-24,1052.696222453875
Старая,2024-04-25,1047.8100473795625
Старая,2024-04-26,1028.7050217730018
Старая,2024-04-27,1032.6497923503732
Старая,2024-04-28,1018.5398887849145
Старая,2024-04-29,985.4952705091476
Старая,2024-04-30,986.1072654507724
Старая,2024-05-01,977.6500977836398
Старая,2024-05-02,978.5653052097726
Старая,2024-05-03,966.2629138719802
Старая,2024-05-04,977.898704068918
Старая,2024-05-05,972.2297350115533
Старая,2024-05-06,948.2150653598194
Старая,2024-05-07,958.2665237464834
Старая,2024-05-08,959.4646248404517
Старая,2024-05-09,970.0478136653331
Старая,2024-05-10,967.2187755317441
Старая,2024-05-11,987.9270047920214
Старая,2024-05-12,990.729655443779
Старая,2024-05-13,974.397463999114
Старая,2024-05-14,991.1704555469552
Старая,2024-05-15,997.9783924037696
Старая,2024-05-16,1012.9340228930726
Старая,2024-05-17,1013.1427569648232
Старая,2024-05-18,1035.4878688609174
Старая,2024-05-19,1038.493177115144
Старая,2024-05-20,1020.9299418462463
Старая,2024-05-21,1035.0726634816945
Старая,2024-05-22,1037.9187398873585
Старая,2024-05-23,1047.680061395076
Старая,2024-05-24,1041.5902160707612
Старая,2024-05-25,1056.68647337958
Старая,2024-05-26,1051.6685848023924
Старая,2024-05-27,1025.5012473821494
Старая,2024-05-28,1030.6650350535592
Старая,2024-05-29,1024.3708866737647
Старая,2024-05-30,1025.0463696581548
Старая,2024-05-31,1010.1375344920821
Старая,2024-06-01,1016.8856706897361
Старая,2024-06-02,1004.1811406704327
Старая,2024-06-03,971.1612671254551
Старая,2024-06-04,970.4571964314478
Старая,2024-06-05,959.4049296548985
Старая,2024-06-06,956.5288248628641
Старая,2024-06-07,939.3414508028928
Старая,2024-06-08,945.1191456909603
Старая,2024-06-09,932.7554781440534
Старая,2024-06-10,901.3595834814328
Старая,2024-06-11,903.50427302464
Старая,2024-06-12,896.4390614365775
Старая,2024-06-13,898.5763493198156
Старая,2024-06-14,887.2945568176696
Старая,2024-06-15,899.7174624500126
Старая,2024-06-16,894.5718325832408
Старая,2024-06-17,870.7901943484042
Старая,2024-06-18,880.7635240360544
Старая,2024-06-19,881.5588688830562
Старая,2024-06-20,891.41001450247
Старая,2024-06-21,887.5248744376491
Старая,2024-06-22,906.868745853822
Старая,2024-06-23,908.0254186193968
Старая,2024-06-24,889.8029071319269
Старая,2024-06-25,904.4885102993717
Старая,2024-06-26,909.0681694288631
Старая,2024-06-27,921.7182076157249
Старая,2024-06-28,919.6131183970656
Старая,2024-06-29,939.7085587637008
Старая,2024-06-30,940.6015639061874
Стильная,2024-01-01,347.511939572332
Стильная,2024-01-02,361.83408454520105
Стильная,2024-01-03,374.8883151872732
Стильная,2024-01-04,388.284410027273
Стильная,2024-01-05,396.3611100650909
Стильная,2024-01-06,407.96792462477185
Стильная,2024-01-07,416.67330816214917
Стильная,2024-01-08,416.4782365982305
Стильная,2024-01-09,421.6896568884757
Стильная,2024-01-10,425.6692797408845
Стильная,2024-01-11,430.1741645395284
Стильная,2024-01-12,429.6779973718126
Стильная,2024-01-13,433.15061027413867
Стильная,2024-01-14,434.2642941575773
Стильная,2024-01-15,427.10596502581416
Стильная,2024-01-16,426.0496762212015
Стильная,2024-01-17,424.5049533971278
Стильная,2024-01-18,424.2573959135393
Стильная,2024-01-19,419.79042846004944
Стильная,2024-01-20,420.0657229005074
Стильная,2024-01-21,418.73080463598683
Стильная,2024-01-22,409.83285611567374
Стильная,2024-01-23,407.6931558671173
Стильная,2024-01-24,405.65756959551254
Стильная,2024-01-25,405.43947284046646
Стильная,2024-01-26,401.44392251524994
Стильная,2024-01-27,402.55053039199584
Стильная,2024-01-28,402.3234872328786
Стильная,2024-01-29,394.72768765175806
Стильная,2024-01-30,394.00533617597625
Стильная,2024-01-31,393.42839923625456
Стильная,2024-02-01,394.64323806551204
Стильная,2024-02-02,391.99620365073787
Стильная,2024-02-03,394.31761970341097
Стильная,2024-02-04,395.1325848291454
Стильная,2024-02-05,388.37753625461585
Стильная,2024-02-06,388.27695759192943
Стильная,2024-02-07,388.0956067866916
Стильная,2024-02-08,389.4826194756804
Стильная,2024-02-09,386.7962971543443
Стильная,2024-02-10,388.8870413654719
Стильная,2024-02-11,389.3069061311844
Стильная,2024-02-12,382.02475649220014
Стильная,2024-02-13,381.30146417879894
Стильная,2024-02-14,380.4405666620389
Стильная,2024-02-15,381.13079498119475
Стильная,2024-02-16,377.7693285260841
Стильная,2024-02-17,379.24328398963394
Стильная,2024-02-18,379.13795266513387
Стильная,2024-02-19,371.4508107303691
Стильная,2024-02-20,370.46576418887093
Стильная,2024-02-21,369.50307848437336
Стильная,2024-02-22,370.2614145339076
Стильная,2024-02-23,367.14083798840693
Стильная,2024-02-24,369.02430977152886
Стильная,2024-02-25,369.48616527520755
Стильная,2024-02-26,362.50659280489896
Стильная,2024-02-27,362.34655223614436
Стильная,2024-02-28,362.2985573003906
Стильная,2024-02-29,364.0297116991155
Стильная,2024-03-01,361.90583041900953
Стильная,2024-03-02,364.77411613896675
Стильная,2024-03-03,366.1728584396289
Стильная,2024-03-04,360.0471264772044
Стильная,2024-03-05,360.6248571159834
Стильная,2024-03-06,361.1687251101804
Стильная,2024-03-07,363.3201519373077
Стильная,2024-03-08,361.4242552653273
Стильная,2024-03-09,364.3131845880698
Стильная,2024-03-10,365.516292083519
Стильная,2024-03-11,358.97609687909255
Стильная,2024-03-12,358.92443870368874
Стильная,2024-03-13,358.63420804941245
Стильная,2024-03-14,359.76301640576935
Стильная,2024-03-15,356.6776216259894
Стильная,2024-03-16,358.23657266148
Стильная,2024-03-17,357.99954638340614
Стильная,2024-03-18,349.94236250639534
Стильная,2024-03-19,348.3321036702068
Стильная,2024-03-20,346.47776112259055
Стильная,2024-03-21,346.0728040705151
Стильная,2024-03-22,341.51852236698664
Стильная,2024-03-23,341.7056404076372
Стильная,2024-03-24,340.222706600791
Стильная,2024-03-25,331.07027311812084
Стильная,2024-03-26,328.5353178746146
Стильная,2024-03-27,325.9413495449458
Стильная,2024-03-28,324.990608943079
Стильная,2024-03-29,320.08722617123965
Стильная,2024-03-30,320.11883539058715
Стильная,2024-03-31,318.66514973228493
Стильная,2024-04-01,309.71250350675496
Стильная,2024-04-02,307.52880069689536
Стильная,2024-04-03,305.4142926212059
Стильная,2024-04-04,305.0445758161801
Стильная,2024-04-05,300.79464363964263
Стильная,2024-04-06,301.52146475183156
Стильная,2024-04-07,300.7735604141279
Стильная,2024-04-08,292.5065562658496
Стильная,2024-04-09,290.95911612407406
Стильная,2024-04-10,289.4046502803757
Стильная,2024-04-11,289.49516088490435
Стильная,2024-04-12,285.58603227648376
Стильная,2024-04-13,286.51921734948775
Стильная,2024-04-14,285.8332740617174
Стильная,2024-04-15,277.4792146451837
Стильная,2024-04-16,275.6965670723656
Стильная,2024-04-17,273.7650385625113
Стильная,2024-04-18,273.34814637565614
Стильная,2024-04-19,268.81763162580756
Стильная,2024-04-20,269.03612001061003
Стильная,2024-04-21,267.566500864779
Стильная,2024-04-22,258.38700833083453
Стильная,2024-04-23,255.76642867421845
Стильная,2024-04-24,253.01485046492735
